"item-pic src","item-title","item-desc","item-meta","item-meta href","item-meta 2","item-meta 3"
"https://oss-shjbh.saas.coolgua.com/20260820/aca4920120a84c429ba8c7fd3171440b.jpeg","RESTUDIO","RESTUDIO is a material research-driven product design studio founded in 2018 by Nadi and Tang Weikun.

RESTUDIO develops and implements design concepts. Using products as a medium, they adopt sustainable design methods to explore the form and function of materials from a unique perspective. Their work seeks to unlock the potential of materials beyond their role as raw components, inspiring audiences and users to reflect on the ""original identity"" and ""existing identity"" of materials.","https://restudio.cargo.site","https://restudio.cargo.site/","4.1","C35-13"
"https://oss-shjbh.saas.coolgua.com/20260819/3c91b217d010428c982f23faa0fa2109.png","FORPHOR","FORPHOR来自英文单词“fortune metaphor”的一首一尾，我们结合现代针织工艺与设计审美，将富有“美好福意”的中国传统纹样，织入日常用品之中，“隐喻希图”我们的生活。
FORPHOR福图设计工作室成立于中国上海，以当代国际顶尖针织工艺，可再生的设计理念，创造一幅幅中国纹样图景。
赋予中式传统美学一种全新的面容，唤醒沉睡的文化灵魂，复苏，回归，再一次融入我们的日常，是我们所希望勾勒的“福图”景象。","https://forphor.com","https://forphor.com/","4.1","C35-10.1"
"https://oss-shjbh.saas.coolgua.com/20260819/547bdb168fbd4656b1b2b9fb9ecdc2e0.jpg","Guolulu Studio","由设计师郭璐璐创立，致力于将东方文化精髓与当代文化进行融合，探寻具有东方文化精神的设计。她毕业于中央美术学院家居产品设计专业，以作品《曲径和风》荣获中央美术学院一等奖毕业作品奖。锐驰园区第0期驻地成员。师从国际著名华人设计师卢志荣，与同窗共同出版图书《设计木人巷》。曾携作品参加嘉德拍卖会、保利拍卖会、北京国际设计周、设计之春、广州家博会CIFF和上海家博会CIFF等。作品获2017年陈设中国晶麒麟陈设艺术品奖等。","https://www.123.com","https://www.123.com/","4.1","C35-3"
"https://oss-shjbh.saas.coolgua.com/20260821/7371f143abce450193ac54810c3cd615.jpg","Fritz Hansen","自1872年成立于丹麦，Fritz Hansen以精湛工艺、卓越品质与创新理念推动丹麦设计的发展革新。一直以来，Fritz Hansen与众多富于远见的设计师和建筑师携手，打造经久不衰的设计作品，赋予每件作品超越时光的生命力。如今，从室内家具到户外陈设，从照明设计到家居配饰，Fritz Hansen丰富的产品系列以多样风格满足家居、办公及公共空间等不同场景需求，为全球生活注入非凡格调。","https://www.fritzhansen.com","https://www.fritzhansen.com/","4.1","A10"
"https://oss-shjbh.saas.coolgua.com/20260820/e98f5a1fb38945c09cbdacb8e26de86b.jpg","Wuxi Deshibang Furniture Co., Ltd.","自1993年创立，德仕邦家具深耕民用定制与酒店工程两大核心业务领域。公司依托6.2万㎡现代化生产基地及450名专业团队，引进国际先进生产线，为家庭客户与商业客户提供高品质家具解决方案。
民用定制方面，旗下物影、梨花道、集影、绅望四大品牌覆盖新苏作、现代极简等多种风格，累计500项专利赋能产品设计，满足个性化家居需求。酒店工程方面，为星级酒店、度假村等提供从设计到安装售后的一站式服务，模块化快装系统与高耐久工艺有效缩短项目周期、降低维护成本，赢得众多商业客户的信赖。","https://www.deshibangjiaju.com","https://www.deshibangjiaju.com/","4.1","C36-08"
"https://oss-shjbh.saas.coolgua.com/20260820/cc968de93cd3479a9a427f1c4e62265b.jpg","ZHAO WEIXIN","Boundless creative design — that is our studio design philosophy.

Founded in 2022 in Shanghai by architect Zhao Weixin, we is grounded in design practice and cultural research. We work across architecture, interior, furniture, and product design, approaching every project with an architect's holistic perspective — from the macro order of space to the micro details of objects — to construct a complete and systematic design expression.

We do not chase fleeting trends. With minimalism as our core language, we avoid redundant ornamentation and the piling up of cultural symbols. By stripping away excess, we reveal the authentic warmth of materials, the precision of proportion, and a subtle cultural resonance — giving each piece a timeless vitality.

At the intersection of architecture, interior, and furniture, we strive to establish a continuous design logic: where space and object extend each other, function and aesthetics complement one another, and Eastern sensibility coexists naturally with contemporary life.

Research Directions

Architecture: Exploring the latent potential of space, shaping forms that merge with their environment.

Interior & Exterior: Using minimalist language to articulate spatial order, and cultivating atmospheric tension between environment and furnishings.

Furniture: Rooted in diverse cultures, discovering new possibilities of minimalism to achieve enduring design expressions.

Building on years of design practice and ongoing exploration of object aesthetics, we launched the furniture brand LIBEVERSE in 2025. Guided by the philosophy ""For Freedom and Beauty,"" the brand infuses architectural thinking into furniture design, creating pieces that embody both contemporary texture and Eastern charm — extending the studio's reflection on the relationship between space and objects.","https://www.libeverse.com","https://www.libeverse.com/","4.1","C35-1"
"https://oss-shjbh.saas.coolgua.com/20260821/792f117485ca4430ae0b4f805df17a5e.jpg","浙江东阳创值家具有限责任公司","专注模块化家具及家居产品的研发与制造","https://xhslink.cn/m/7MOK7StsRlM","https://xhslink.cn/m/7MOK7StsRlM","4.1","C36-05"
"https://oss-shjbh.saas.coolgua.com/20260821/a46f90cb3ba543f1801dd13bb988c4b6.jpg","Amphi","AMPHI 是一个拥有东南亚文化的当代原创设计家具品牌，创作灵感源自人、建筑与自然之间流动交融的共生关系，品牌核心主张设计并非单纯装饰，而是建立联结，以「无边界空间」为品牌标语 For spaces without boundaries，打造能让室内外生活自然贯通的家具，让阳台、露台、庭院、酒店等所有场景，融合成一段连续完整的生活体验。","https://id.linkedin.com","https://id.linkedin.com/","4.1","B06"
"https://oss-shjbh.saas.coolgua.com/20260820/02ff28121d9b4d73bc2f57416c9b9560.jpg","Heduen Möbel","Heton Furniture — A practitioner committed to consistent quality.
Specializing in high‑end furniture, Heton supplies soul‑stirring premium goods with contemporary styling. Adhering to the people‑oriented furniture‑design philosophy and our original aspiration of quality priority, we take quality, service, design and environmental‑friendliness as our guiding principles. We devote ourselves to crafting ergonomic and comfy seating furniture.Our product range covers bar stools, dining chairs, accent chairs and office chairs. We maintain an in‑house design team and hold hundreds of patent certificates. Exquisite craftsmanship, minimalist styling and pleasant seating experience embody our brand‑core belief of putting people first and pursuing premium‑grade quality.","https://www.heduen.com","https://www.heduen.com/","4.1","C12"
"https://oss-shjbh.saas.coolgua.com/20260820/bd421164573d40a4b37c78c6573992d2.jpg","Foshan Yihom Outdoor Products Co., Ltd.","The original aspiration of YIHOM has never been about extravagant embellishments, but about simplifying complexity. In an era overrun by excessive designs and noisy vanity, we cast aside redundant decorations and flashy textures. With minimalist lines, pure forms and balanced structures, we revive the true essence of outdoor living through traditional Oriental craftsmanship.

Where timeless Oriental artistry breathes new life into beauty.","https://www.fshongsun.com","https://www.fshongsun.com/","1.1","B40"
"https://oss-shjbh.saas.coolgua.com/20260820/ac77bbb34af04ed18721d90538ebf3d6.jpg","ZHEJIANG HUAJIAN INTELLIGENT EQUIPMENT LTD","ZHEJIANG HUAJIAN INTELLIGENT EQUIPMENT LTD has evolved into one of the world's leading providers of mattress machinery to the bedding industry.","https://www.hj787.com","https://www.hj787.com/","8.1","G51"
"https://oss-shjbh.saas.coolgua.com/20260820/c9db8a08dce7469189387d249761e712.png","FOSHAN HUALIANDA INTELLIGENT TECHNOLOGY CO.,LTD","Foshan HUALIANDA Intelligent Technology Co., Ltd. is a high-tech enterprise specializing in the R&D, manufacturing, and sales of intelligent quilting equipment. Since its establishment, the company has developed a comprehensive system integrating technology, production, and marketing. Adhering to the philosophy of ""Integrity, Innovation, and Win-Win Cooperation"", HUALIANDA is committed to providing professional, high-quality, and efficient solutions for customers worldwide.

Our main products include computerized high-speed multi-needle chain quilting machines, computerized high-speed multi-needle shuttle quilting machines, fully automatic single-needle quilting machines, automatic cutting machines, intelligent mattress production lines, and mattress auxiliary equipment.

Our machines are widely used in the production of mattresses, quilts, bedspreads, garments, handbags, seat covers, labor protection products, and other textile products.","https://www.hld-smart.com","https://www.hld-smart.com/","8.1","S12"
"https://oss-shjbh.saas.coolgua.com/20260820/30e49e6e912f4a59a5105dc39b1fdc1c.jpg","Studio Tunne","Designer Profile
Jinghua Zeng holds a Bachelor’s degree in Industrial Design from Zhejiang University and a Master’s degree in Product and Spatial Design from Aalto University in Finland. Eastern serenity and Nordic simplicity converge organically in her creations, translating into a restrained, refined design language. Her works have been showcased at prominent venues including the National Museum of Finland, Milan Design Week, and Stockholm Design Week, earning international and domestic accolades such as the Red Dot Award, MAISON&OBJET Design Silver Award， First Prize of International Wood Festival in Norway, and Gold Idea Design Award in China.

Studio Profile 
Founded by designer Jinghua Zeng in 2020, Studio Tuune aligns its perspective with the rhythms of nature. Dedicated to exploring the authentic quality of materials and the integrity of craft, the studio creates poetic, understated everyday objects. Through these works, it connects bodily awareness with spatial experience, bringing daily life back to a grounded and fulfilling simplicity.","https://www.studiotunne.cn","https://www.studiotunne.cn/","4.1","C35-26"
"https://oss-shjbh.saas.coolgua.com/20260820/5c1c9b044347406d8ef15a6014f24d1e.jpg","武汉筱野芯文化发展有限公司","12 Square Manufacturing is an original brand under Wuhan Twelve Square Design Consulting Co., Ltd.
Over 15 years of commercial space projects, we have accumulated extensive experience in product research and development, and built our in-house R&D workshop. To date, we have launched a wide range of original products and art installations, injecting vitality and interactive experiences into numerous commercial spaces.","https://shop386713194.taobao.com","https://shop386713194.taobao.com/","4.1","C35-22"
"https://oss-shjbh.saas.coolgua.com/20260820/1d6bf5e5eaf04324b3cd3bc8c50c0979.jpg","realize时现设计事务所","realize时现设计事务所，是一个由设计师章睿麟创立，兼顾产品的商业洞察[rethink] / 重塑 [reshape] / 落地 [realize]的综合性设计机构。

事务所作品曾入围深圳WISE设计新锐，小红书设计奖，Dezeen中国设志大奖，M&O中国设计奖，获得设计上海Talents最佳商业产品；创始人也曾作为受邀艺术家参加华硕“ Design You Can Feel” 展览……事务所认为好的设计应做到形式与功能的统一，商业性与艺术性的平衡。","https://xhslink.com","https://xhslink.com/","4.1","C35-23"
"https://oss-shjbh.saas.coolgua.com/20260820/69017a7ba570492da601abb0738edd94.JPG","StudiolLUNA","StudioLUNA is an independent art studio founded in Shanghai, China, with its own 3D-printed furniture and lighting brand. Since 2023, the studio has been creating artistic furniture and installation art primarily using 3D printing techniques.
""Regarding beauty and art, nothing more than creations born for beauty"" is the studio's motto. We believe that good design requires no excessive interpretation or creative burden. The shared smile evoked by the beauty conveyed through products is the greatest value for artists and also the highest praise a designer can receive.","https://www.studioluna.design","https://www.studioluna.design/","4.1","C35-2"
"https://oss-shjbh.saas.coolgua.com/20260821/f22069fad16c41dc8094f23be7b53180.jpeg","宁波名尚智能家居有限公司","LAZBOY乐至宝诞生于1927年，凭借百年对舒适体验的不断追求与创新，成为美国家喻户晓的国民品牌，影响及改变了大众的生活方式。自2012年进入中国市场以来，重塑品牌定位，为消费者的身心提供更好的享受和体验。","https://www.lazboychina.com","https://www.lazboychina.com/","2.1","A05"
"https://oss-shjbh.saas.coolgua.com/20260821/1f2d93ba04bb435dbb6db0f100f70aaf.jpg","Wastberg","Wästberg+ 融合了瑞典照明先驱 Wästberg 的情感传承与 XAL 集团的专业照明技术，为设计、开发及体验光的方式开辟了新路径。

W+ 依托家族企业的文化底蕴、全球集团的资源优势，以及我们由顶尖建筑师和设计师组成的紧密合作圈，打造出兼具功能性、情感共鸣、可持续性且价格合理的照明产品——这正是我们对于“好光”的定义。

我们总部位于瑞典马尔默，产品遍布全球各地的办公室、酒店、住宅及博物馆收藏，赢得了国际赞誉，并荣获超过60项 prestigious 设计大奖。","https://www.wastberg.com","https://www.wastberg.com/","4.1","A10"
"https://oss-shjbh.saas.coolgua.com/20260821/5ba696fefd244eb5a4510cc3f1e32e2b.jpg","Nine United TAK Co., LTD","VERPAN – for Verner Panton – is a design 
company working closely with Verner 
Panton Design AG to preserve, reissue and 
recontextualise the Danish architect and 
designer’s radiant body of work – from 
minute objects to immersive environments.
Verner Panton’s lighting and furniture is 
testament to a playful and unconventional 
spirit, spanning his most celebrated work 
and recently rediscovered pieces","https://www.verpan.com","https://www.verpan.com/","4.1","A10"
"https://oss-shjbh.saas.coolgua.com/20260821/bba0a766c0404c78a339e212a99119b4.jpg","GUBI","A century of design brilliance
GUBI is the global design house where timeless modern icons and the creative talents of today meet and mingle - a century of design brilliance in one daring, definitive, and ever-evolving collection.","https://www.gubi.com","https://www.gubi.com/","4.1","A10"
"https://oss-shjbh.saas.coolgua.com/20260821/861bee158cac4680ac959f0ee5121899.jpg","String Furniture AB","1949年瑞典建筑师夫妇 Kajsa 与 Nisse Strinning以一套由金属支架、层板与挂钩构成的设计赢得书架设计金奖。三个基本部件由此建立起一套结构轻盈，灵活多变的模块系统。
历经70余年，从 String® System，String® Pocket，到 Museum、Works、Relief、Pira 与Center Center，品牌的视野也从家居收纳延伸至办公、商业与公共空间。String Furniture 让家具随着生活不断生长，并在一代又一代人的日常中持续演化。","https://www.stringfurniture.com","https://www.stringfurniture.com/","4.1","A10"
"https://oss-shjbh.saas.coolgua.com/20260821/bac21743ea874057b10515948563d9b6.jpg","Carl Hansen","Carl Hansen & Søn 是一家源自丹麦的家族企业，由细木工匠 Carl Hansen 于1908年创立。历经三代传承，品牌在现任CEO Knud Erik Hansen的带领下，在坚守传统的同时不断拓展国际视野。

在长达百余年的历史中，品牌始终秉持两大核心信条：对精湛工艺的不懈追求，以及与杰出设计师的紧密合作。Carl Hansen & Søn 致力于在保留丹麦设计经典的同时，不断推出代表当代设计力量的新作。其目标是将最具代表性的现代家具设计汇聚一堂。","https://www.carlhansen.com","https://www.carlhansen.com/","4.1","A10"
"https://oss-shjbh.saas.coolgua.com/20260820/6890eeb7d1494c5d8d61fb6ae3c93cba.jpg","Wuxi Deshibang Furniture Co., Ltd","Jiying Furniture, a leader in comfortable tea space furniture, is a tea space furniture brand under Wuxi Deshi Bang. Deshi Bang was founded in 1996, with its headquarters Deshi Bang deeply rooted in the furniture industry for more than 30 years. Jiying Furniture focuses on original design, with tea space as the core, providing a full range of furniture products such as tea carts, tea tables, chairs and cabinets, sofas, dining tables, beds, etc., widely used in both home and commercial fields. Several of its products have made their debut on Dragon TV's ""Dream Reformer"" and Hubei TV's ""Hello New Life"". They have won industry awards such as the China Cotton Tree Award, Tea Art Design Award, and Huazuan Star Award, and have more than 200 national patents and feasibility reports. The product system has passed national authoritative certifications such as National Environmental Labeling Product, CQC Quality and Environmental Protection, ISO9001 Quality Management System, etc.","https://www.jiyingjiaju.cn","https://www.jiyingjiaju.cn/","4.1","C36-03"
"https://oss-shjbh.saas.coolgua.com/20260820/d02c4df6e6a14eeaa766ed0a95fe1ab4.jpg","上海光宿文化科技有限公司","OKENSHO is a furniture and lifestyle brand based in Shanghai. OKENSHO is committed to ""making products for future consumer behavior"" and believes that we all need“home decor rebellion”.","https://okensho.tmall.com","https://okensho.tmall.com/","4.1","C36-01"
"https://oss-shjbh.saas.coolgua.com/20260820/b27ac0aedda44ea3a428968b8c0bf9da.jpg","杭州丰颐家居有限公司","ESONY颐颂——独立设计师东方美学静奢家具品牌。以东方老钱人文风骨为内核，蕴藏传统温润情愫，甄选原木、天然宝石原生材质，褪去浮华留白造境。专研私宅、会所、酒店场域，诠释雅致的东方高阶生活美学。","https://xhslink.cn","https://xhslink.cn/","4.1","C36-06"
"https://oss-shjbh.saas.coolgua.com/20260820/a4f2febae42b4c22be6b2cd2db12c05e.jpg","Shanghai Muxiang Furniture Co., Ltd.","上海木香家具有限公司成立于2009年，座落于上海青浦北竿山艺术园区内，我们秉承“传承而发展、集萃而延续”，于2016年创立了“練家续集”品牌，成立了“宣城市续集家具有限公司”。
“练家续集”以追求精湛的制作工艺，传承中式榫卯结构，将竹﹑木﹑藤﹑棕﹑石﹑大漆…等天然材料，以不同的工艺手法进行全新的设计功能与规划，并融入现代美学，加以创新与设计，来满足不同客户的订制需求。以高端的品质，获得客户的一致认可。“练家续集”希望通过器物的传承来诠释匠人心境及当代生活美学。","https://www.ljxj.com","https://www.ljxj.com/","4.1","C36-02"
"https://oss-shjbh.saas.coolgua.com/20260820/c1cba998cb9c46b9badd3c3f495b8ba4.jpg","Spark Imaging","Xiaokongchengxiang, an original furniture brand, was born from the Eastern philosophical concept of
""emptiness"" and ""form"" - starting with leaving blanks and ending with embracing all things. We listen to the subtle sound of creativity, capture and shape it with design and craftsmanship, creating works that have warmth and breathe. The process from inspiration to realization, Thought to Things, is filled with passion
and rigor. Home furnishing is a companion to daily life and an extension of emotions. At
Xiaokongchengxiang, furniture is not just a decoration, but a growing identity label: tonight it is a calm
obsidian, and tomorrow morning it can be transformed into a passionate neon wave. Emptiness gives you room; form is up to you to shape.","https://shop525085769.taobao.com","https://shop525085769.taobao.com/","4.1","C30-7"
"https://oss-shjbh.saas.coolgua.com/20260820/8833bb2031b54b79a1a74a6dd050baf1.jpg","HAKISystem","我们是一家以设计驱动的家居创意公司，致力于为商业空间与居住空间提供兼具美学价值与实用性的整体解决方案。业务涵盖软装家居设计、家具产品设计与研发、原创家居产品销售，以及品牌视觉与空间呈现等服务。​
基于多年的软装设计经验，我们将空间思维延伸至产品研发，坚持以真实需求为导向，将极简设计、精湛工艺与现代制造相结合，打造具有长期使用价值的原创家居产品。","https://www.fancifulife.com","https://www.fancifulife.com/","4.1","C30-9"
"https://oss-shjbh.saas.coolgua.com/20260820/ae6cd1d34305421eb46f317e3522eed9.jpg","momoland","Born from a reimagining of everyday life.
Pet objects do more than serve a function;
they shape the atmosphere of a home.
Approaching pet products as part of the interior,
we create pieces that belong in living rooms, corners, and light —
meant to stay and be used 
over time.
Our focus is on how these objects accompany daily life,
becoming part of it through 
touch, use, and habit.
A brand for pets,
and for living itself.","https://www.xiaohongshu.com","https://www.xiaohongshu.com/","4.1","C30-8"
"https://oss-shjbh.saas.coolgua.com/20260820/22fc3ca74a744e76ba785a1a1ced9388.jpg","Shanghai Lazzy Home Daily Necessities Co., Ltd","We advocate the concept of co-living with pets. Not only following the habits of pets, but also providing pet owners with scientific ways to keep. We pursuit a lifestyle of balance and harmony between human and pets, and create more friendly and lovely co-living space solutions with pets.","https://www.lazzyhome.com","https://www.lazzyhome.com/","4.1","C30-4"
"https://oss-shjbh.saas.coolgua.com/20260820/f71a893ec95a4c72b3fa862cbe94c79d.jpeg","casadosa","Founded in 2023 and based in Hangzhou, Zhejiang Province, CasaDosa is an original design brand specializing in high-quality furniture for people and pets. Guided by the philosophy of “boundary-free coexistence between people and pets,” the brand integrates human aesthetics and user experience with pets’ behavioral and safety needs, creating shared furniture that combines beauty, functionality, quality and durability.

Driven by original design, premium materials, scenario-based product development and furniture-grade manufacturing standards, CasaDosa continues to explore integrated living solutions for modern pet-owning households. Supported by a self-owned factory covering more than 80,000 square metres, the company has end-to-end capabilities encompassing independent R&D, standardized production and large-scale delivery. Its products are now available in more than ten countries and regions worldwide and have received multiple design and industry awards in China.","https://www.casadosa.cn","https://www.casadosa.cn/","4.1","C30-2"
"https://oss-shjbh.saas.coolgua.com/20260820/5e02298b57a94accbaeef797c8cab398.jpg","Hanmas (Zhejiang) Smart Home Co., Ltd.","Centered on modern aesthetics and exquisite craftsmanship, Tea Cube takes space as its carrier to continuously explore the aesthetic interplay of furniture, art and interior space. It interprets the cultural charm of refined tea spaces distinct from traditional tea rooms from multiple dimensions.
Adopting cutting-edge design concepts, superior craftsmanship and persistent dedication to artisanship, it integrates tradition with innovation, delivering an ultimate tea space experience imbued with artistic conception, texture and warmth.","https://www.hms-cn.com","https://www.hms-cn.com/","4.1","C30-5"
"https://oss-shjbh.saas.coolgua.com/20260820/57250a67eebc4c0096389cba808cc2bf.png","杭州创想跃动人工智能科技有限公司","杭州创想跃动人工智能科技有限公司（以下简称创想跃动）是一家用AI打通「创意到产品」全链路的科技公司。 我们的使命是用AI 连接设计与制造， 让所有人都能将自己的想法变成真实的产品。
创想跃动以自研 AI 设计引擎为底座，连接「设计研发与「按需制造」两大环节，业务涵盖AI 设计引擎和AI设计中心两个业务板块， QuickMind AI——让创意更快、更好地被表达和转化为设计方案。它解决的是「设计效率」问题，让专业创作者和企业设计团队的能力被放大。","https://ai.quickmindesign.com","https://ai.quickmindesign.com/","4.1","C30-10"
"https://oss-shjbh.saas.coolgua.com/20260820/3d758063f5ab4f2da9224bf70113c191.png","Shenzhen Uova Creative Design Co., Ltd.","Founded in Shenzhen in 2026 by Wang Hui and Feng Xuebin, the studio builds upon a decade of extensive design service experience at Xinshi Creative. Rooted in deep industry chain knowledge and insight into industry trends, it provides more comprehensive and diverse creative services and brand co-creation for manufacturers across multiple product categories—including industrial products, sanitary ware, lighting, furniture, toys, and more—and a wide range of materials, such as wood, metal, stone, upholstery, ceramics, artificial stone, resin, and carbon fiber.","https://uova.studio","https://uova.studio/","4.1","C35-2"
"https://oss-shjbh.saas.coolgua.com/20260820/310d06b9a38a499abe1afd1204ba3c1d.png","MMR Studio","张忠宇，产品设计师 / 家具与家居设计师，毕业于英国皇家艺术学院（Royal College of Art）产品设计专业。
张忠宇以产品设计与家具设计为核心，拥有超过十年的设计与实践经验，长期从事品牌合作、家具开发及家居产品量产相关工作。
其作品曾获得 ELLE DECO（EDIDA）、Wallpaper*、Dezeen 等国际设计媒体与奖项认可，并多次参与国内外展览与专业平台展示。
她的设计工作始终从实际使用场景与生产条件出发，擅长将概念转化为可生产、可落地的产品方案。多年与金属、木作、塑料、","https://mmrstudio.net","https://mmrstudio.net/","4.1","C35-10.2"
"https://oss-shjbh.saas.coolgua.com/20260820/b3082ed977d34c6a91cfbc38e9d76948.jpg","Living Form Design Studies","Living Form Design Studies is a collective design endeavor to critically continue the modernism design agenda. We hold that designers are first and fundamentally living and social humans. Through this framework, we raise questions to the categorization and stylization of home furnishings/accessories as consumer goods, delivering our thinking through product design with value of popularization.","https://livingformdesignstudies.com","https://livingformdesignstudies.com/","4.1","C35-15"
"https://oss-shjbh.saas.coolgua.com/20260820/c38b2c2b612242b8b58e5549b15ad11c.jpg","Hoochrea","HOOCHREA is rooted at Huangpu Ancient Port, a milestone of the Maritime Silk‑Road where ancient ships departed and docked for centuries. Drawing from this local legacy, we weave tree‑shade (Yue‑樾) and Canton’s sailing spirits (Yue‑粤) into our furniture works. The pursuit to set sail has always been an in‑born trait of HOOCHREA Studio.","https://xhslink.com","https://xhslink.com/","4.1","C35-6"
"https://oss-shjbh.saas.coolgua.com/20260821/2bc7c20b9996441ca6b4a7698afc5aa8.jpg","Nine United TAK Co., LTD","Founded in 2010 in Copenhagen, &Tradition is an international brand built on a Danish legacy of craftsmanship and design. Whether the starting point is new or reissued, &Tradition is passionate about designing the classics of tomorrow.","https://www.andtradition.com","https://www.andtradition.com/","4.1","A10"
"","Audo","Audo 正是为这些感受而生。我们打造住宅、酒店、办公空间、餐厅，以及生活
真实发生的“ 中间地带”。每一次选择——下榻何处、将什么带回家中、在哪里
相聚、又回归哪里——归根结底，都是在追寻一种感受：舒适、归属、联结。
根植于丹麦设计哲学，兼具全球视野，Audo 营造出让人们彼此相连、自在从容、
宾至如归的环境。感受，是我们一切创作的基石：家具、器物、室内设计，乃
至将它们融为一体的整体氛围。感受为先，其余皆随之而来。","https://www.audocph.com","https://www.audocph.com/","4.1","A10"
"https://oss-shjbh.saas.coolgua.com/20260821/4909b7d2985044e29c726f803fc834e8.JPG","FermLiving","Ferm Living is a Danish design brand founded in 2006. From our home in Copenhagen, we blend authentic design and responsible thinking to create honest products for your projects.We work to inspire consumers to create personal homes, that balances all your contrasts in life, helping improve a better tomorrow with more responsible products and space to feel comfortably you.","https://www.fermliving.com","https://www.fermliving.com/","4.1","A10"
"https://oss-shjbh.saas.coolgua.com/20260821/9e67216a204f477894b772009eb98649.jpg","Wendelbo","Wendelbo于1955年创立于丹麦。历经七十余载与三代传承，Wendelbo已发展成为一家全球设计公司，与众多国际知名设计师携手合作。通过融合大胆的造型、精湛的工艺与不妥协的品质，Wendelbo定义现代优雅的全新语言。","https://wendelbo.com","https://wendelbo.com/","4.1","A10"
"https://oss-shjbh.saas.coolgua.com/20260821/945ee55ff0c04419b81c7e1f8e627acc.jpg","Normann Copenhagen","Founded in Denmark in 1999 by Jan Andersen and Poul Madsen, Normann 
Copenhagen is an international design brand rooted in Danish design
traditions. Our continuously expanding collection encompassing furniture, 
lighting and home accessories is de ned by clean lines with a playful twist 
and crafted with an emphasis on quality and durability.","https://www.normann-copenhagen.com","https://www.normann-copenhagen.com/","4.1","A10"
"https://oss-shjbh.saas.coolgua.com/20260821/2aeeaba3c68d43e29c799e26a7440c72.png","Fredericia","Fredericia 是一家丹麥的百年公司， 主要聚焦設計生產設計類產品的研發的生產","https://www.fredericia.com","https://www.fredericia.com/","4.1","A10"
"https://oss-shjbh.saas.coolgua.com/20260821/5f37adedd9d34feb8c48886fb3349624.png","Vitra","Vitra（维特拉）是瑞士高端家具设计品牌，由Willi Fehlbaum于1950年在瑞士巴塞尔州比尔创立，现总部仍位于此。其核心生产基地与设计园区位于德国莱茵河畔的魏尔（Weil am Rhein）。Vitra相信环境塑造我们的思想和感受，一直通过设计的力量努力改善周围环境。作为一家已进入第三代的家族企业，Vitra秉持环保、文化和商业使命。
环境意识在维特拉作品的各个方面都有体现。这体现在Vitra产品的开发和制造、原材料采购以及供应链的组织上。每一次新的见解都被视为进一步发展的机会。","https://www.vitra.com","https://www.vitra.com/","4.1","A10"
"https://oss-shjbh.saas.coolgua.com/20260821/30e33def466e4863bf64f26913423262.jpg","Artek","Artek这个名字是'art’(艺术)和'technology’(技术)的合成词，这两个概念是20世纪20年代国际现代主义运动的核心。现代主义的主要倡导者沃尔特·格罗皮乌斯(Walter Gropius)提出了“艺术与技术一一新的共同体""这一格言。技术被理解为包括科学和工业生产方式两个方面，而艺术的概念则超越了美术，涵盖建筑和设计。现代主义旨在实现这两个领域的卓有成效的结合。Artek公司的创始人在为公司命名时也遵循了这
一宗旨。","https://www.artek.fi","https://www.artek.fi/","4.1","A10"
"https://oss-shjbh.saas.coolgua.com/20260821/cf5e7889f8854f4aacf5f941bb1ea890.png","Zhejiang Demingsi Intelligent Technology Co., Ltd.","Zhejiang Demings Intelligent Technology Co., Ltd. was established
in 2017 and is located in Anji County, Zhejiang Province.
We are a professional manufacturing enterprise integrating design,
R&D and production.With nearly a decade of deep cultivation in the
furniture industry, our company has modern production workshops with
a total area of 110,000 square meters.and is equipped with multiple
standardized production lines. Our products include sofa beds,
compressed sofas, accent chairs, recliner ,gaming chair and other
products.
We have a professional technical R&D team that continuously
optimizes product structure and quality, and has formed a stable and
reliable system in production control, quality assurance and after-sales
service. Adhering to the customer-centric principle and meeting customer
needs, we have become a long-term partner of many well-known enterprises
with its high-quality products and services.","https://www.zhejiangdemingsi.com","https://www.zhejiangdemingsi.com/","2.1","C27"
"https://oss-shjbh.saas.coolgua.com/20260821/9484a6cd72264652bfddb3f9a3791242.jpg","FOSHAN SAGA MACHINERY CO.,LTD","Foshan Saga machinery focus on ultra high precision sliding table saw, SAGA Saw due to its extremely strict standard on precision like 0.02mm tollerance on cuting straightness of 1 meter, +-0.05degree on accuracy of cutting angle, 0.02mm accuracy on cutting size, nearly double accuracy of traditional European brand create the seat of high premium saw in the world, advanced and innovative is SAGA's conception about 20 patent including 1 Invention patent just to provide an unique using experience and greatly inhance the value and competitiveness of SAGA's internation customer","https://www.sagamac.com","https://www.sagamac.com/","8.1","D09"
"https://oss-shjbh.saas.coolgua.com/20260821/7443214ed07149048edf594e170f9b54.png","SHENZHEN XINQUNLI MACHINERY CO.,LTD","Shenzhen Xinqunli Machinery Co., Ltd. was established in January 1995, is engaged in professional research and development 
of sofa machinery enterprises. The company has always adhering to the ""will to innovate, team up efforts"" business purpose, 
committed to the sofa manufacturing enterprises to achieve industrial upgrading, with standardization, mechanization, 
information technology for sofa enterprises to add power to production.
 The products developed by the company have passed the CE product certification and the national woodworking machinery 
testing center under the strict quality control, and won a number of national technical patents. At the same time, the company 
has a professional technical team to provide customers with professional technical advice, plant process planning and
professional mechanical products and other services. The company's products occupy most of the domestic market share, 
and export to all parts of the world.","https://www.xqlm.com","https://www.xqlm.com/","8.1","S10"
