"bb-0 href","normal","is-hidden_small","bb-0","bb-0 href 2","js-List","js-List href"
"","","","","","Circurna, Inc.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01000499"
"","","","","","Citeline","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00829130"
"","","Citrin Cooperman is one of the nation’s largest professional services firms, helping companies and high net worth individuals find smart solutions. Our Life Sciences Practice provides operational acco...","","","Citrin Cooperman","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01014156"
"","","x","","","City of Anaheim Economic Development","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01021952"
"","","","","","City of Bend","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01011482"
"","","The City of Brampton is one of Canada's largest growing and diverse cities in Canada.  The Economic Development Office works with our diverse ecosystem to support research, job creation, start-ups, an...","","","City of Brampton","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00545627"
"","","With a population of more than 86,000 people and 30,000 jobs, Brooklyn Park is the sixth-largest city in Minnesota and the fourth largest in the metropolitan area. We are a community that believes our...","","","City of Brooklyn Park, Minnesota","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00179233"
"","","Businesses and residents alike are drawn to Denton's authenticity and opportunities. Characterized by a vision for smart growth and business investment, our community has a friendly, small-town feel p...","","","City of Denton Office of Economic Development","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00963235"
"","","","","","City of Fort Worth","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00935603"
"","","","","","City of Hillsboro","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00955207"
"","","","","","City of Hope","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00920908"
"","","","","","City of Hope","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00434736"
"","","The Las Vegas Medical District is diversifying our economy through healthcare ecosystem and bio expansion.  We are actively seeking companies looking to expand, relocate, and startup to add to our com...","","","City of Las Vegas Economic Development","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00485967"
"","","","","","City of Mason","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00416380"
"","","Phoenix, Arizona is an international leader in precision medicine and pioneer in translational research, supported by four premier biotech hubs spanning 30 to 200 acres. As the 5th-largest and fastest...","","","City of Phoenix","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00067416"
"","","Phoenix, Arizona is an international leader in precision medicine and pioneer in translational research, supported by four premier biotech hubs spanning 30 to 200 acres. As the 5th-largest and fastest...","","","City of Phoenix","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01008251"
"","","","","","City of Plano","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00017794"
"","","We Are the Birthplace of Biotechnology  -Biotechnology has been a major component of South San Francisco’s economy since the founding of Genentech in 1976.  -South San Francisco is home to a talented ...","","","City of South San Francisco","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00060735"
"","","x","","","City of South San Francisco","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00922362"
"","","","","","City of Łódź","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00347866"
"","","CLADE provides advanced analytical tools that help biopharma rapidly characterise formulations across multiple attributes - in development, QC and bioprocessing workflows. The MIRA Analyzer delivers h...","","","Clade GmbH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01024720"
"","","","","","Clarametyx Biosciences","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00852823"
"","","Clariness is a global patient recruitment and retention company celebrating 20+ years of experience supporting clinical trials from feasibility through randomization. By combining digital reach, patie...","","","Clariness GmbH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00924257"
"","","","","","Clemson University Institute for Human Genetics","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00112405"
"","","Cleveland Clinic Innovations (CCI) is dedicated to turning caregiver-inspired ideas into medical breakthroughs that meaningfully improve patient lives. Since 2000, our team has transformed over 900 te...","","","Cleveland Clinic Innovations","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00866210"
"","","CLINEXEL is a trusted full-service CRO with a strong focus on Phase I to IV clinical trials and clinical development, helping biotech innovators accelerate programs from protocol to approval. With a s...","","","Clinexel Life Sciences Private Limited","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00959896"
"","","Clinical Trials Ontario is a leading non-profit organization in Canada’s clinical trials community, established in 2012 with support from the Government of Ontario. We work collaboratively with resear...","","","Clinical Trials Ontario","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00832945"
"","","","","","Cloud 9 Productions","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00535710"
"","","","","","Cloud 9 Productions","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00960670"
"","","","","","Clyype","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00960078"
"","","","","","CMIC","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00527306"
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00165237","CMT Research Foundation","The Value the CMT Research Foundation Brings to Biotechs Through Partnership    1. CMT expertise: If you’re new to CMT and think your technology could be relevant, rely on the CMT Research Foundation ...","3041","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00165237&booth=3041&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00941051","CNCure Co., Ltd.","CNCure Co., Ltd. is a pioneering biotechnology company based in Hwasun, Republic of Korea, dedicated to revolutionizing cancer therapy and diagnostics. Founded in 2019, CNCure specializes in bacteria‑...","3735","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00941051&booth=3735&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00901934","COD Research USA Inc","We are a technical Full Service CRO that offers end-to-end Clinical Trial Services, complemented by an industry-leading suite of specialized Pharmacovigilance Solutions. Our flexible working models ar...","5750","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00901934&booth=5750&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00223267","KAIST","The Korea Advanced Institute of Science and Technology (KAIST) is South Korea’s premier science and engineering university, recognized globally for its excellence in research, innovation, and technolo...","5949","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00223267&booth=5949&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00855747","Kanvas Biosciences","Kanvas Biosciences is a therapeutics company building the world’s first microbiome drug screening, discovery and manufacturing platform to accelerate the development of next generation live biotherape...","4216","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00855747&booth=4216&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00968952","KaRama Bio I LinusBio MENA","KaRama Bio’s & LinusBio MENA Saudi Joint Venture's strategic direction is defined by a focus on precision, prevention, and scale. The organization's vision is for children to outgrow food allergies sa...","4935","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00968952&booth=4935&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00956065","Karnataka Innovation & Technology Society, Department of Electronics, IT & Bt, Government of Karnataka","","3351","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00956065&booth=3351&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01018199","Karoten","","1411","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=01018199&booth=1411&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00033401","KBI Biopharma","KBI Biopharma is the CDMO of choice for complex biologics and expert analytics, helping life science companies accelerate the development and manufacture of innovative therapies and vaccines. With roo...","4235","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00033401&booth=4235&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00196212","Kemwell Biopharma Private Ltd.","Kemwell has 40+ years of experience being a CDMO based out of Bangalore, India and provides services to global biopharmaceutical organisations.  Our FDA-approved site supports end-to-end biologics pro...","5613","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00196212&booth=5613&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00881250","Kenox Pharmaceuticals","","2425","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00881250&booth=2425&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00927656","KH Neochem Co., Ltd.","KH Neochem is a bio-healthcare company advancing next-generation drug discovery through glycan technology.  Under the concept of “Unlocking the value of glycans,” we are committed to enhancing the per...","4421","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00927656&booth=4421&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00897192","Khalifa University","","4217","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00897192&booth=4217&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00895883","Kincell Bio","Kincell Bio partners with innovators to advance autologous and allogeneic cell therapies for patients in need of therapeutic solutions. With manufacturing facilities located in Research Triangle Park,...","4851","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00895883&booth=4851&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00031001","Kindeva","Kindeva is a drug delivery contract development and manufacturing organization (CDMO) driven by the belief that every patient deserves tomorrow. Leveraging specialist injectable, inhalation and dermal...","","","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00561442","Kingston Economic Development","","1729","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00561442&booth=1729&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00815432","KIOMED PHARMA","Capitalizing on a history of innovation and expertise in exclusive natural chitosan chemistry, KiOmed Pharma, a commercial-stage biotech spinout from KitoZyme and the University of Liege, has developp...","4623","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00815432&booth=4623&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01007837","KITA Chungbuk Center","x","6151","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=01007837&booth=6151&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00156308","KITA Chungbuk Pavilion","Chungbuk Pavilion consists of 6 promising biotech enterprises in Chungcheongbuk-do, South Korea. With its outstanding bio infrastructure, Chungcheongbuk-do has established itself as a prominent hub fo...","6151","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00156308&booth=6151&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01007834","KITA Dallas Center","x","6151","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=01007834&booth=6151&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01026671","KIZAD","","4217","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=01026671&booth=4217&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01026660","Kodo Lifescience Pvt Ltd","","3551","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=01026660&booth=3551&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00083753","KOREA Biohealth Hub","","5923","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00083753&booth=5923&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00000577","Korea Biotechnology Industry Organization(KoreaBIO)","Korea BIO?  Korea BIO, a leading organization in the bio industry, including pharmaceuticals, medical devices, environmental technology, and biotechnology, supports the business activities of more tha...","3735","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00000577&booth=3735&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00291027","Korea Pavilion","The Korea Pavilion at the 2026 BIO International Convention (BIO USA) brings together a curated group of leading Korean biopharmaceutical and healthcare companies, showcasing the innovation and global...","3735","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00291027&booth=3735&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00028099","Korea University","N/A","5757","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00028099&booth=5757&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00128099","Korea University","Korea University is one of the leading research-intensive universities in Asia, with strong capabilities in biotechnology, life sciences, and translational research. The university has built a robust ...","5757","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00128099&booth=5757&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00234863","KOTRA","","3735","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00234863&booth=3735&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00951388","KOTRA NY",".","3735","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00951388&booth=3735&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01005814","Kybora","""KYBORA is a global advisory firm and investment bank whose mission is to guide transformative healthcare companies to enduring success globally.     We provide M&A, Strategic Partnering and Licensing...","","","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00817848","Kyongbo Pharmaceutical. Co., Ltd","x","3735","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00817848&booth=3735&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00961261","Kyoto Drug Discovery & Development Co., Ltd.","Kyoto Drug Discovery & Development Co., Ltd. (KDDD) is a clinical-stage biotechnology company originating from Kyoto University (Japan) and dedicated to developing first-in-class neuroprotective and c...","4421","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00961261&booth=4421&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00819885","Kyoto University","""Founded in June 1897, Kyoto University has a long history and enduring traditions, with a main campus located in the historic city of Kyoto, a center of traditional Japanese culture.    Since its fou...","","","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00931662","La Salle Group","","3935","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00931662&booth=3935&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00000283","Labcorp","""A global life sciences and healthcare company seeking answers  We believe in harnessing science for human good. And so we work day and night, around the world, to deliver answers for all your health ...","2121","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00000283&booth=2121&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01015697","LABEXPERTS","","1411","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=01015697&booth=1411&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00892007","Laboratorio Elea","Laboratorio Elea is one of Argentina’s leading pharmaceutical companies, with more than 85 years of experience in the research, development, manufacturing, and commercialization of medicines and healt...","5735","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00892007&booth=5735&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00867816","Laboratorios Richmond SACIF","Laboratorios Richmond is a LATAM pharmaceutical company listed in Buenos Aires Stock Exchange, headquarters located in Buenos Aires and manufacturing facilities in Pilar (Argentina). Operations in Col...","5735","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00867816&booth=5735&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01027781","Ladder Bio","","1325","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=01027781&booth=1325&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00962757","Lafana Holding Company","","4935","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00962757&booth=4935&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00956403","Langham Logistics, Inc.","x","3143","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00956403&booth=3143&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00231031","LANXESS-Saltigo","Saltigo, a wholly owned subsidiary of LANXESS, is a leading Western CDMO specializing in the development and manufacture of complex pharmaceutical intermediates, regulatory starting materials (RSMs), ...","4055","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00231031&booth=4055&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01002074","Las Vegas Global Economic Alliance","","5745","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=01002074&booth=5745&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00815125","LAT RESEARCH SRL","LAT Research is a privately held Contract Research Organization (CRO), founded in 2010 and an active member of the Argentine Chamber of Clinical Research Organizations (CAOIC). We specialize in provid...","5735","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00815125&booth=5735&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00961864","LATINABA S.R.L.","LatinaBA is a Contract Research Organization with more than 17 years in the market offering services in Latin America. We are experts in the region and have extensive experience conducting all phases ...","5735","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00961864&booth=5735&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01013845","Launch Tennessee","X","3117","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=01013845&booth=3117&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00812795","Laurus Labs Ltd.","Laurus Labs Limited – Integrated CDMO Partner for Advanced Modalities    Laurus Labs Limited is a global, research-driven pharmaceutical and biotechnology company headquartered in India, with a strong...","4658","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00812795&booth=4658&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00916969","Laverock Therapeutics","Laverock Therapeutics is powering the development of disease-responsive advanced therapies through our unique, programmable gene control technology. Our innovative platform harnesses the cell’s natura...","2221","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00916969&booth=2221&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00828204","Lavery Lawyers","","1717","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00828204&booth=1717&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00815300","Leadgene Biosolutions Inc","","2621","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00815300&booth=2621&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00957281","Lean Business Services","","4935","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00957281&booth=4935&show_id=BIO2026","",""
"","","","","","leap:up GmbH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00954681"
"","","Lee’s Pharm is a research-driven and market-oriented biopharmaceutical company with more   than 30 years of operation in the pharmaceutical industry in China. The Company is fully   integrated with so...","","","Lee's Pharmaceutical (HK) Limited","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00951938"
"","","","","","Legis Consultoria","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01029257"
"","","Lehigh Valley Economic Development Corporation (LVEDC) is a coalition of public and private partners that works to create jobs by recruiting and expanding businesses in a two-county region in northeas...","","","Lehigh Valley Economic Development Corporation","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00084553"
"","","At Lehman Daman, we understand that life science companies evolve quickly and your facilities must keep pace. Our experience includes constructing laboratories, cleanrooms, and cGMP manufacturing spac...","","","Lehman Daman","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01014130"
"","","We would like to introduce the Lehmann Engineering GmbH company, based in Osthofen near Worms, Germany:  Our team consists of 10 engineers and technicians specializing in electrical engineering and au...","","","Lehmann Engineering GmbH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01002516"
"","","LMI – Leipziger Messe International is one of Germany’s leading organizers of international trade fair participations and official joint pavilions around the world.  As a subsidiary of Leipziger Messe...","","","Leipziger Messe International Gmbh","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00402398"
"","","We are a full service CRO and pharmaceutical consulting company with almost 20 years of experience in the field. Having developed more than 480 studies already, we are directly present in Spain, Portu...","","","LEON RESEARCH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00530034"
"","","","","","Leonie Health PBC","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01026662"
"","","Leukocare is an established drug product development industry partner for biotech and pharma companies to solve complex formulation challenges for sterile injectables. By combining proprietary excipie...","","","LEUKOCARE AG","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00238655"
"","","LGM Pharma supports the full drug product lifecycle through integrated API sourcing, drug product CDMO services, and contract analytical testing. With a global network of pre-qualified API suppliers a...","","","LGM Pharma","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00417452"
"","","","","","Liberty Hill Economic Development Corporation","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01018310"
"","","The Life Science Nord Cluster in the federal states of Hamburg and Schleswig-Holstein embraces over 600 biotechnology, pharmaceutical and medical technology companies, clinics and research institutes....","","","Life Science Nord Management GmbH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00104737"
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01006070","Life Science Tennessee","x","3117","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=01006070&booth=3117&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00002679","Life Sciences British Columbia","","1721","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00002679&booth=1721&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00887339","Life Sciences Cluster Friuli-Venezia Giulia – Polo Tecnologico Alto Adriatico","The Life Sciences Cluster of Friuli Venezia Giulia, managed by the Polo Tecnologico Alto Adriatico, unites over 170 companies, research centers, and healthcare providers. It bridges industry and resea...","4134","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00887339&booth=4134&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00891396","Life Sciences Ontario","Life Sciences Ontario is a member-driven organization that represents and advances Ontario’s life sciences sector through advocacy, collaboration, and industry leadership","1729","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00891396&booth=1729&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00034669","Lifecore Injectables CDMO","Unsure your filling needs will be fulfilled? Have a complex injectable product or process? We say, ""Bring it.""     Lifecore is a U.S.-based Contract Development and Manufacturing Organization speciali...","4507","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00034669&booth=4507&show_id=BIO2026","",""
"","","","","","Lifera","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00957277"
"","","Lifescience Dynamics is a global decision support firm helping our clients make better strategic  decisions through insight and foresight. Founded in 2004 and headquartered in London with  offices wor...","","","Lifescience Dynamics","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00229297"
"","","","","","LifeScience Kraków Cluster","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00344234"
"","","LighthouseAI is a state licensing software and services company for the US pharmaceutical supply chain. We've assisted over 700 manufacturers, wholesale distributors, third-party logistics providers, ...","","","LighthouseAI","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01029253"
"","","LigniLabs is an spin-off of the Max-Planck-Institute for Polymer Research Mainz, founded in 2022, and a portfolio company of SPRIN-D. With its microencapsulation technology, LigniLabs is pursuing the ...","","","LigniLabs GmbH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00952124"
"","","","","","Limula","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00943886"
"","","","","","Linearis Ventures","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00890452"
"","","","","","Liomont","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00415611"
"","","Lipotype is the leading lipidomics provider and your access to lipids and lipid metabolism data. Our mass spectrometry-based platform can be applied to all biological samples and covers more than 7200...","","","Lipotype GmbH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00855437"
"","","","","","Liverpool City Region Combined Authority","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00931352"
